id,category,question1,question2,question3,paraphrase1,paraphrase2,reviewerID,asin,start_index,end_index
3BPP3MA3UGZ57MFJ0NQ1UAX7IFVLET,Backpacking pack,Are you looking for a lightweight backpack that is ideal for climbing?,"Are you looking for a back pack that is awesome, very light and great for climbing?",Do you want a backpack which is very light and great for climbing?,Would you like an awesome lightweight backpack which is great for climbing?,Would you be interested in a lightweight backpack that is suitable for climbing?,A3I79J62MUB6JP,B00H85B7WU,0,54
3BPP3MA3UGZ57MFJ0NQ1UAX7JNDELL,Blender,Are you interested in a blender with great power for blending and mixing?,Are you looking for a powerful blender that is great for blending and mixing?,Do you want a blender that has a great power for blending and mixing?,Do you need a blender for both blending and mixing purpose?,Are you in need of a powerful blender that is great for both blending and mixing?,A37MWXSZ2C2549,B0196T5LZY,0,42
3BS6ERDLA7MIWVYCHO9FZ9XPTGN6DC,Blender,Are you looking for a blender with batter setting which is great for mixing whey protein into your shake without making it frothy?,Would you like to go for a batter setting blender that is great for mixing in whey protein into your shake without making it frothy?,Are you looking for a blender with a batter setting that is great for mixing in whey protein into your shake at the end without making it frothy?,Do you want a blender with batter to mix whey protein into your shake with no froth?,Would you like a good blender with perfect batter setting which is great for mixing whey protein into your shake without making it frothy?,A319LN1N2BU0UQ,B000GIO9BW,580,686
3C8QQOM6KTGHNRH5W6GSFPVZA82LI2,Tent,Would you be interested in a tent with a porch for leaving our hiking stuff and shoe outside?,did they track any dirt?,Do you need a tent with a screened porch area?,"Do you want a tent with a porch, to keep the dirt outside?",Would you prefer a tent with a porch for leaving dirty equipment outside?,A2QV7KK34EDR9L,B002PB2HPS,1891,2007
3CESM1J3FMIH51Y3YJE5RXMA0WT6WL,Backpacking pack,Are you looking for backpacking pack that has plenty of pockets and just perfect for anything?,Are you looking for a backpacking pack with plenty of pockets and just perfect for anything?,Are you looking for a backpacking pack with plenty of pockets?,Do you want a camping pack that has a lot of pockets and can be used for anything?,Were you interested in a backpacking pack with plenty of pockets?,A76TORI74YF6K,B00ET4SJL0,38,85
3CIS7GGG79Y8QC2D91I2LXTQWE5UEU,Tent,,,,,,A1ID8IO4RSTTUJ,B00S57UU7S,22,82
3CIS7GGG79Y8QC2D91I2LXTQWE6EUF,Espresso machine,Are you interested in a good espresso machine for icing and soy lattes?,Would you like a good Espresso machine for icing or soy lattes?,Are you looking for an espresso machine for icing or for soy lattes?,Do you think you would take a good Espresso machine for icing or soy lattes?,Is an espresso machine for icing or soy lattes something that you would like?,A1US7D4TJ492TO,B00007B8R6,286,327
3CKVGCS3QKKTK9VFCPONL79YHGAS0Q,Walk-behind lawnmower,Do you have interest in walk-behind lawnmower with the handles on the Toro fold for storing the mower in a small space?,Would you like a walk-behind lawnmower with handles that fold for storing in a small space?,Are you looking for a walk-behind lawnmower that can be stored in a small space?,Do you want a walk-behind lawn mover which fits in a small space and has handles that can fold?,Are you in need of a walk-behind lawnmower with handles that fold for storing in a small space?,A23SKPKYIUIE6P,B004I6D96E,3173,3242
3CKVGCS3QKKTK9VFCPONL79YHGB0SZ,Ski jacket,Do you want a ski jacket great for snowboarding?,Are you looking for a great jacket to wear snowboarding?,Are you looking for a ski jacket for snow boarding?,Do you want to buy a ski jacket for snowboarding ?,Would you like to have a ski jacket for snow boarding?,A197OWYP2SEWTA,B01C00YX64,0,46
3CMIQF80HR5CL42HMAFZZ84OBNUQ62,Bike,,,,,,A1R6PZQQLM7SYN,B006FYSO62,3081,3241
3CMIQF80HR5CL42HMAFZZ84OCVC6QH,Tent,Would you be interested in a tent that has more than enough room for storing gear that you want to keep dry overnight?,Are you looking for a tent that has more than enough room for storing gear that you want to keep dry overnight?,Are you looking for a tent which has more than enough room for storing gear that you want to keep dry overnight?,Are you in need of a tent that has more than enough room for storing gear that you want to keep dry overnight?,Would you be interested in a tent with plenty of storage space for stuff you wish to keep dry overnight?,AM86GIM4KXBEO,B0106BFJ08,362,440
3CO05SML8ZKHJUV2X0OIVX42U6B0RD,Ski jacket,,,,,,A2QWPBSYC4E61H,B00ANTS6OA,17,86
3CO05SML8ZKHJUV2X0OIVX42VERR01,Ski jacket,"Are you looking for a ski jacket that is lightweight, provides warmth and features bright colors, that make it perfect for spotting your kid in the middle of a pack?","Are you looking for a perfect lightweight one with bright colors, that can make it easy to spot your kid?",Do you want a lightweight jacket with colors so bright it's perfect for spotting your kid in the middle of a pack?,Do you want a lightweight jacket with colors so bright it's perfect for spotting your kid in the middle of a pack?,"Would you mind a colorful, lightweight ski jacket designed to keep your child warm and enable you to spot them from afar off?",A1TQIJPIFBFBZ,B00MH3UTYU,54,143
3CO05SML8ZKHJUV2X0OIVX42VES0RB,Snow shovel,Do you want to smooth snow on gravel?,Are you looking for a snow shovel for smoothing out the lumps in the snow?,Would you like a shovel with an ice blade for smoothing out lumps in packed snow?,What do you think about a snow shovel that can smooth out lumps in packed snow?,Do you need a snow shovel designed to smooth out lumps when it snows?,A2950ARZ8S1M6D,B001I7JWTO,4268,4383
3CRWSLD92OJBPVATUDUCZZ6ANU8OM0,Tent,Are you looking for a tent that is great for touring cyclists?,Would you like a tent that would excel for touring cyclists who have to consider packed size and weight?,Are you looking for a tent that is suitable for touring cyclists where packed size and weight are both considerations?,What do you think about a tent that is great for touring cyclists?,Do you prefer a tent that is ideal for touring cyclists who must consider the size and weight of their luggage?,A8ESBKUCBMGTK,B001THQX40,960,1061
3CRWSLD92OJBPVATUDUCZZ6ANU9MOZ,Vacuum,Would you like an easy-to-clean vacuum that sucks dust and hair up very easily?,Would you like a vacuum that is easily dumped out for cleaning?,Would you be interested in a vacuum that is easily dumped out for cleaning?,do you want a vacuum that is easily dumped out for cleaning?,What do you think about an easy-to-clean vacuum that sucks dust and hair up very easily?,A1BK49XWK55HWG,B001PB8EJ2,412,478
3CVBMEMMYFVICBHJMUXXW8CJGJ0H7V,Backpacking pack,Do you want a backpack which is convenient for travelling?,Are you looking for a backpack this convenient for travel?,Would you like a backpack which is convenient for traveling?,Are you interested in a backpack that is convenient for travel?,Do you want a bag that is suitable for travelling?,A23J6LAMMOC6WN,B0092ECRMO,473,506
3CVDZS289LFHJIX0VABMC5XWVTHMFC,Bike,Do you want a lighter bikes which will work better for going up hills?,Do you want a lighter bike that will be more efficient for going up hills for example?,Are you looking for lighter bikes to go uphill in an easy way?,Interested in a lighter bike that will be more efficient for going up hills?,Are you looking for a lighter bike for going up hills?,A10XL6QH9QZZYQ,B002TR0O9O,992,1064
3CVDZS289LFHJIX0VABMC5XWVTIFM6,Grill,Are you looking for a grill with a small half rack for grilling bacon for your burgers?,Would you be interested in grill with small half rack for grilling bacon for burgers?,Are you looking for a grill which has a small half rack for grilling bacon for your burgers?,Do you be a barbecue with a tiny half rack for frying bacon for burgers pique your interest?,Are you looking for a crawl dad has a small half rack that is suitable for grilling bacon?,A3ROMI6TE7SQ5E,B002DM1Z5C,472,537
3CZH926SJGT99E8YUVRK8TVWX1I4EI,Blender,Would you like a blender that can easily break up frozen chunks?,Are you looking for a blender that has power which is great for breaking up frozen chunks?,Are you looking for a nice blender with a great power?,Are you interested in a powerful blender great for breaking up frozen chunks?,Have you found a nice blender with a great power?,AAG3GKF8Q7ZNY,B00CGSES9I,373,421
3D06DR5239YMNRGSKUPUY4M5YD4MAZ,Espresso machine,,,,,,A2GRX4IR79A5LR,B000FKEWO0,477,510
3D0LPO3EBFEBJCZ7DGINTUTHW4MOYQ,Backpacking pack,Are you looking for a backpacking pack which has room for everything while going for a vacation?,Are you looking for a backpacking pack which has room for everything that you need while on a vacation?,Are you looking for a great backpacking pack with enough room for carrying vacation requirements?,Going on vacation and want a backpack that fits everything?,Do you think you would take a backpacking pack with enough room for carrying vacation requirements?,A1FPDHWZB7ZUTY,B0013AXY54,13,80
3D0LPO3EBFEBJCZ7DGINTUTHW4MYO0,Bird feeder,would you like something that is a good sides for hanging next to a large window?,Are you looking for a great size hanging bird feeder?,Do you want a bird feeder of great size that is ideal to hang near front bay window?,Looking for a great size hanging bird feeder?,Did you want a large size bird feeder that is great to hang near windows?,A1KJNWPJC27CUB,B005XOZKC6,100,163
3D17ECOUPIAP7HVIITRMR4KWUSI13B,Bike,Are you looking for a bike that is an excellent ride for getting around town and running errands?,"Would you like a bike that has an excellent ride, making it easy to get around town and run errands?",Looking for a bike that is great for running errands and getting around town?,Do you like bike ride for getting around town and running errands?,Are you interested in a bike for running errands and getting around town?,A31W7LBMVQBNYE,B00P0IMW9Y,16,74
3D17ECOUPIAP7HVIITRMR4KWUSI31D,Grill,,,,,,A1I2A8XM9NZSH0,B0009NU5Z8,0,77
3D1UCPY6HKO7IHF3HE016E748YO38X,Bike,Are you looking for a second bike to have fun with your family?,Would you be interested in a bike that is great for enjoying local family fun time?,Do you need a bike that you can use for fun times with the family?,Do you want to buy a second bike to have fun with your family?,Are you willing to use a bike that give fun with your family?,A11KQ0OT2VWQYM,B0041V4L5E,392,454
3D1UCPY6HKO7IHF3HE016E748YO832,Grill,Are you looking for a grill that is great for cooking up a few dogs?,Do you want a grill that is great for cooking up a few hot dogs?,would you be interested in a grill that is great for cooking?,Have you found a grill that is great for cooking?,Interested in a grill that is great for cooking up a few hot dogs?,AINPT73I81RDY,B00D10RROS,75,118
3D3B8GE8A66E3B30K43MJD5GX0Y9P4,Vacuum,Are you looking for a nice and smooth running vacuum cleaner to pick up everything?,Do you want a vacuum that runs smoothly over the carpet?,Would you like a vacuum cleaner with great sucking power?,Are you looking for a nice smoothly running vacuum cleaner with great sucking power?,Do you have interest in a vacuum cleaner that has plenty of sucking power?,A1L8NVSSKMPKV1,B00KR5UJP4,0,125
3D42WVSDICAHDZMEEDZX60K343VYFE,Espresso machine,Are you looking for a small espresso machine with a decent price?,Are you looking for a small and affordable espresso machine?,Do you want a small and cheap machine?,Looking for a small cheap espresso machine?,Would you like to have a small espresso machine with a affordable price?,A3364QFO822QRF,B001A44JAM,48,126
3D4BBDG70LB9UK5GYQG6803NXHS3C5,Blender,Do you want a blender that's great for making a perfect drink?,Would you like a blender that blends perfectly?,Are you looking for a blender that is great for making that perfect drink?,Do you need a  blender that is great for making that perfect drink?,It seems you are asking for a blender that makes perfect drinks?,A258GWQEGHHWX1,B00NGV3X2W,21,56
3D4BBDG70LB9UK5GYQG6803NYP9C3C,Grill,Do you want a grill which has a size that is great for grilling for the whole family?,Are you looking for a grill which is great size for grilling for the family?,Are you looking for grill which is ideal for big family?,Do you look for grill which is sufficiently enough for the big family?,Are you interested in a grill which is ideal for a big family?,A22UTRLXV50YJP,B004J6DIO6,833,878
3D5G8J4N6EJASA9A4MH2G5VADV1TV8,Bike,Are you looking for a bike with high gearing and light weight that are perfect for exercising your crushed leg and getting the heart pumping?,Do you want a light weight bike with high gearing to enable you exercise with your crushed leg to keep your heart pumping properly?,Are you looking for a bike that has high gearing and light weight that are perfect for exercising and getting the heart pumping?,Are you searching for a bike that has high gearing and light weight that are perfect for exercising and getting the heart pumping?,Do you want a light-weight bike with a high gearing so you can workout with your crushed limb and keep your heart pumping?,A15WR4ZZ5WG587,B006JCUPJY,206,311
